timestamp,open,high,low,close,volume,date
1734832020000,96849.9,96898.4,96849.9,96898.4,0.00201305,2024-12-22 01:47:00
1734832080000,96898.4,96904.1,96898.4,96904.0,0.00328353,2024-12-22 01:48:00
1734832140000,96884.6,96884.6,96853.8,96868.7,0.00405517,2024-12-22 01:49:00
1734832200000,96853.2,96877.4,96853.2,96877.4,0.00199804,2024-12-22 01:50:00
1734832260000,96904.0,96965.0,96904.0,96965.0,0.01912508,2024-12-22 01:51:00
1734832320000,96983.8,97000.3,96983.8,97000.3,0.01344894,2024-12-22 01:52:00
1734832380000,97005.0,97104.7,97005.0,97104.7,0.00863491,2024-12-22 01:53:00
1734832440000,97135.0,97135.0,97135.0,97135.0,7.12e-05,2024-12-22 01:54:00
1734832500000,97098.0,97098.0,97054.5,97077.1,0.0005128,2024-12-22 01:55:00
1734832560000,97116.7,97116.7,97093.9,97093.9,0.00010459,2024-12-22 01:56:00
1734832620000,97112.7,97144.3,97098.8,97098.8,0.00352188,2024-12-22 01:57:00
1734832680000,97098.8,97098.8,97098.8,97098.8,0.0,2024-12-22 01:58:00
1734832740000,97098.8,97098.8,97098.8,97098.8,0.0,2024-12-22 01:59:00
1734832800000,97094.0,97094.0,97093.9,97094.0,0.00098109,2024-12-22 02:00:00
1734832860000,97094.0,97094.0,97094.0,97094.0,0.015,2024-12-22 02:01:00
1734832920000,97094.0,97094.0,97094.0,97094.0,0.0,2024-12-22 02:02:00
1734832980000,97094.0,97094.0,97094.0,97094.0,0.0,2024-12-22 02:03:00
1734833040000,97094.0,97094.0,96989.7,96989.7,0.01881159,2024-12-22 02:04:00
1734833100000,96989.7,96989.7,96989.7,96989.7,0.0,2024-12-22 02:05:00
1734833160000,96921.6,96921.6,96921.6,96921.6,0.00033964,2024-12-22 02:06:00
1734833220000,96933.0,96933.0,96926.5,96926.5,0.0110386,2024-12-22 02:07:00
1734833280000,96926.5,96926.5,96926.5,96926.5,0.0,2024-12-22 02:08:00
1734833340000,96961.0,96961.0,96961.0,96961.0,0.00040664,2024-12-22 02:09:00
1734833400000,96991.4,97094.9,96991.4,97094.9,0.0074045,2024-12-22 02:10:00
1734833460000,97107.7,97107.7,97107.7,97107.7,0.00092767,2024-12-22 02:11:00
1734833520000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:12:00
1734833580000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:13:00
1734833640000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:14:00
1734833700000,97121.3,97157.4,97121.3,97157.4,0.00415386,2024-12-22 02:15:00
1734833760000,97157.4,97157.4,97157.4,97157.4,0.0,2024-12-22 02:16:00
1734833820000,97166.2,97166.2,97166.1,97166.1,0.00531844,2024-12-22 02:17:00
1734833880000,97165.6,97165.6,97154.3,97154.3,0.0002348,2024-12-22 02:18:00
1734833940000,97073.1,97073.1,97073.1,97073.1,0.00098399,2024-12-22 02:19:00
1734834000000,97043.3,97043.3,97043.2,97043.2,0.0001224,2024-12-22 02:20:00
1734834060000,96991.6,96991.6,96991.6,96991.6,0.00369188,2024-12-22 02:21:00
1734834120000,96991.6,96991.6,96991.6,96991.6,0.0,2024-12-22 02:22:00
1734834180000,96991.5,96991.5,96928.6,96928.6,0.05824664,2024-12-22 02:23:00
1734834240000,96928.2,96928.2,96846.0,96846.0,0.02079123,2024-12-22 02:24:00
1734834300000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:25:00
1734834360000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:26:00
1734834420000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:27:00
1734834480000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:28:00
1734834540000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:29:00
1734834600000,96957.9,96972.2,96957.9,96972.2,0.00020627,2024-12-22 02:30:00
1734834660000,96972.2,96972.2,96972.2,96972.2,0.0,2024-12-22 02:31:00
1734834720000,96944.6,96944.6,96944.6,96944.6,5.12e-05,2024-12-22 02:32:00
1734834780000,96944.6,96944.6,96944.6,96944.6,0.0,2024-12-22 02:33:00
1734834840000,96905.7,96905.7,96878.0,96888.9,0.00168139,2024-12-22 02:34:00
1734834900000,96932.6,96932.6,96842.1,96842.1,0.01547381,2024-12-22 02:35:00
1734834960000,96830.7,96830.7,96803.6,96803.6,0.10899049,2024-12-22 02:36:00
1734835020000,96803.6,96803.6,96803.6,96803.6,0.0,2024-12-22 02:37:00
1734835080000,96773.0,96773.0,96773.0,96773.0,5.12e-05,2024-12-22 02:38:00
1734835140000,96755.3,96755.3,96755.3,96755.3,0.001196,2024-12-22 02:39:00
1734835200000,96755.3,96755.3,96755.3,96755.3,0.0,2024-12-22 02:40:00
1734835260000,96811.5,96811.5,96811.5,96811.5,0.00112996,2024-12-22 02:41:00
1734835320000,96796.8,96796.8,96796.8,96796.8,5.12e-05,2024-12-22 02:42:00
1734835380000,96796.8,96796.8,96796.8,96796.8,0.0,2024-12-22 02:43:00
1734835440000,96789.1,96789.1,96783.9,96783.9,0.00595888,2024-12-22 02:44:00
1734835500000,96783.9,96783.9,96783.9,96783.9,0.0,2024-12-22 02:45:00
1734835560000,96739.8,96739.8,96709.2,96709.2,2.12402794,2024-12-22 02:46:00
1734835620000,96745.5,96745.6,96745.5,96745.6,0.00500695,2024-12-22 02:47:00
1734835680000,96745.6,96745.6,96745.6,96745.6,0.0,2024-12-22 02:48:00
1734835740000,96701.3,96701.3,96701.3,96701.3,0.00943368,2024-12-22 02:49:00
1734835800000,96701.3,96701.3,96701.3,96701.3,0.0,2024-12-22 02:50:00
1734835860000,96701.3,96701.3,96701.3,96701.3,0.003613,2024-12-22 02:51:00
1734835920000,96701.3,96701.3,96701.3,96701.3,0.0,2024-12-22 02:52:00
1734835980000,96768.0,96768.0,96756.6,96756.6,0.00031149,2024-12-22 02:53:00
1734836040000,96769.8,96769.8,96769.8,96769.8,0.00240427,2024-12-22 02:54:00
1734836100000,96764.5,96764.5,96764.5,96764.5,5.12e-05,2024-12-22 02:55:00
1734836160000,96764.5,96764.5,96764.5,96764.5,0.0,2024-12-22 02:56:00
1734836220000,96707.9,96707.9,96698.9,96698.9,0.0002074,2024-12-22 02:57:00
1734836280000,96648.8,96648.8,96648.8,96648.8,0.03738171,2024-12-22 02:58:00
1734836340000,96648.8,96648.8,96648.8,96648.8,0.0,2024-12-22 02:59:00
1734830460000,97293.1,97400.6,97293.1,97400.6,0.00512241,2024-12-22 01:21:00
1734830520000,97400.6,97400.6,97400.6,97400.6,0.0,2024-12-22 01:22:00
1734830580000,97400.6,97400.6,97400.6,97400.6,0.0,2024-12-22 01:23:00
1734830640000,97389.5,97389.5,97379.7,97379.7,0.00013166,2024-12-22 01:24:00
1734830700000,97379.7,97379.7,97379.7,97379.7,0.0,2024-12-22 01:25:00
1734830760000,97379.7,97379.7,97379.7,97379.7,0.0,2024-12-22 01:26:00
1734830820000,97371.1,97371.1,97371.1,97371.1,0.00044079,2024-12-22 01:27:00
1734830880000,97371.1,97371.1,97371.1,97371.1,0.0,2024-12-22 01:28:00
1734830940000,97330.1,97330.1,97329.8,97329.8,0.00135224,2024-12-22 01:29:00
1734831000000,97325.1,97325.1,97239.2,97239.2,0.01054214,2024-12-22 01:30:00
1734831060000,97239.2,97239.2,97239.2,97239.2,0.0,2024-12-22 01:31:00
1734831120000,97264.3,97278.1,97264.3,97278.1,0.00066791,2024-12-22 01:32:00
1734831180000,97278.1,97278.1,97278.1,97278.1,0.0,2024-12-22 01:33:00
1734831240000,97232.9,97232.9,97116.3,97116.8,1.02867378,2024-12-22 01:34:00
1734831300000,97123.5,97123.5,97055.8,97074.4,0.00735139,2024-12-22 01:35:00
1734831360000,97063.6,97090.0,97041.2,97090.0,0.00531219,2024-12-22 01:36:00
1734831420000,97090.0,97090.0,97090.0,97090.0,0.0,2024-12-22 01:37:00
1734831480000,97090.0,97090.0,97090.0,97090.0,0.0,2024-12-22 01:38:00
1734831540000,97037.6,97037.6,96903.7,96914.8,0.1565922,2024-12-22 01:39:00
1734831600000,96914.8,96914.8,96914.8,96914.8,0.0,2024-12-22 01:40:00
1734831660000,96875.9,96875.9,96875.9,96875.9,7.5e-05,2024-12-22 01:41:00
1734831720000,96749.8,96749.8,96747.9,96747.9,0.00130241,2024-12-22 01:42:00
1734831780000,96747.9,96747.9,96747.9,96747.9,0.0,2024-12-22 01:43:00
1734831840000,96747.9,96747.9,96747.9,96747.9,0.0,2024-12-22 01:44:00
1734831900000,96788.9,96797.2,96784.2,96797.2,0.00723247,2024-12-22 01:45:00
1734831960000,96841.7,96841.7,96841.7,96841.7,0.00460819,2024-12-22 01:46:00
1734832020000,96849.9,96898.4,96849.9,96898.4,0.00201305,2024-12-22 01:47:00
1734832080000,96898.4,96904.1,96898.4,96904.0,0.00328353,2024-12-22 01:48:00
1734832140000,96884.6,96884.6,96853.8,96868.7,0.00405517,2024-12-22 01:49:00
1734832200000,96853.2,96877.4,96853.2,96877.4,0.00199804,2024-12-22 01:50:00
1734832260000,96904.0,96965.0,96904.0,96965.0,0.01912508,2024-12-22 01:51:00
1734832320000,96983.8,97000.3,96983.8,97000.3,0.01344894,2024-12-22 01:52:00
1734832380000,97005.0,97104.7,97005.0,97104.7,0.00863491,2024-12-22 01:53:00
1734832440000,97135.0,97135.0,97135.0,97135.0,7.12e-05,2024-12-22 01:54:00
1734832500000,97098.0,97098.0,97054.5,97077.1,0.0005128,2024-12-22 01:55:00
1734832560000,97116.7,97116.7,97093.9,97093.9,0.00010459,2024-12-22 01:56:00
1734832620000,97112.7,97144.3,97098.8,97098.8,0.00352188,2024-12-22 01:57:00
1734832680000,97098.8,97098.8,97098.8,97098.8,0.0,2024-12-22 01:58:00
1734832740000,97098.8,97098.8,97098.8,97098.8,0.0,2024-12-22 01:59:00
1734832800000,97094.0,97094.0,97093.9,97094.0,0.00098109,2024-12-22 02:00:00
1734832860000,97094.0,97094.0,97094.0,97094.0,0.015,2024-12-22 02:01:00
1734832920000,97094.0,97094.0,97094.0,97094.0,0.0,2024-12-22 02:02:00
1734832980000,97094.0,97094.0,97094.0,97094.0,0.0,2024-12-22 02:03:00
1734833040000,97094.0,97094.0,96989.7,96989.7,0.01881159,2024-12-22 02:04:00
1734833100000,96989.7,96989.7,96989.7,96989.7,0.0,2024-12-22 02:05:00
1734833160000,96921.6,96921.6,96921.6,96921.6,0.00033964,2024-12-22 02:06:00
1734833220000,96933.0,96933.0,96926.5,96926.5,0.0110386,2024-12-22 02:07:00
1734833280000,96926.5,96926.5,96926.5,96926.5,0.0,2024-12-22 02:08:00
1734833340000,96961.0,96961.0,96961.0,96961.0,0.00040664,2024-12-22 02:09:00
1734833400000,96991.4,97094.9,96991.4,97094.9,0.0074045,2024-12-22 02:10:00
1734833460000,97107.7,97107.7,97107.7,97107.7,0.00092767,2024-12-22 02:11:00
1734833520000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:12:00
1734833580000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:13:00
1734833640000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:14:00
1734833700000,97121.3,97157.4,97121.3,97157.4,0.00415386,2024-12-22 02:15:00
1734833760000,97157.4,97157.4,97157.4,97157.4,0.0,2024-12-22 02:16:00
1734833820000,97166.2,97166.2,97166.1,97166.1,0.00531844,2024-12-22 02:17:00
1734833880000,97165.6,97165.6,97154.3,97154.3,0.0002348,2024-12-22 02:18:00
1734833940000,97073.1,97073.1,97073.1,97073.1,0.00098399,2024-12-22 02:19:00
1734834000000,97043.3,97043.3,97043.2,97043.2,0.0001224,2024-12-22 02:20:00
1734834060000,96991.6,96991.6,96991.6,96991.6,0.00369188,2024-12-22 02:21:00
1734834120000,96991.6,96991.6,96991.6,96991.6,0.0,2024-12-22 02:22:00
1734834180000,96991.5,96991.5,96928.6,96928.6,0.05824664,2024-12-22 02:23:00
1734834240000,96928.2,96928.2,96846.0,96846.0,0.02079123,2024-12-22 02:24:00
1734834300000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:25:00
1734834360000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:26:00
1734834420000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:27:00
1734834480000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:28:00
1734834540000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:29:00
1734834600000,96957.9,96972.2,96957.9,96972.2,0.00020627,2024-12-22 02:30:00
1734834660000,96972.2,96972.2,96972.2,96972.2,0.0,2024-12-22 02:31:00
1734834720000,96944.6,96944.6,96944.6,96944.6,5.12e-05,2024-12-22 02:32:00
1734834780000,96944.6,96944.6,96944.6,96944.6,0.0,2024-12-22 02:33:00
1734834840000,96905.7,96905.7,96878.0,96888.9,0.00168139,2024-12-22 02:34:00
1734834900000,96932.6,96932.6,96842.1,96842.1,0.01547381,2024-12-22 02:35:00
1734834960000,96830.7,96830.7,96803.6,96803.6,0.10899049,2024-12-22 02:36:00
1734835020000,96803.6,96803.6,96803.6,96803.6,0.0,2024-12-22 02:37:00
1734835080000,96773.0,96773.0,96773.0,96773.0,5.12e-05,2024-12-22 02:38:00
1734835140000,96755.3,96755.3,96755.3,96755.3,0.001196,2024-12-22 02:39:00
1734835200000,96755.3,96755.3,96755.3,96755.3,0.0,2024-12-22 02:40:00
1734835260000,96811.5,96811.5,96811.5,96811.5,0.00112996,2024-12-22 02:41:00
1734835320000,96796.8,96796.8,96796.8,96796.8,5.12e-05,2024-12-22 02:42:00
1734835380000,96796.8,96796.8,96796.8,96796.8,0.0,2024-12-22 02:43:00
1734835440000,96789.1,96789.1,96783.9,96783.9,0.00595888,2024-12-22 02:44:00
1734835500000,96783.9,96783.9,96783.9,96783.9,0.0,2024-12-22 02:45:00
1734835560000,96739.8,96739.8,96709.2,96709.2,2.12402794,2024-12-22 02:46:00
1734835620000,96745.5,96745.6,96745.5,96745.6,0.00500695,2024-12-22 02:47:00
1734835680000,96745.6,96745.6,96745.6,96745.6,0.0,2024-12-22 02:48:00
1734835740000,96701.3,96701.3,96701.3,96701.3,0.00943368,2024-12-22 02:49:00
1734835800000,96701.3,96701.3,96701.3,96701.3,0.0,2024-12-22 02:50:00
1734835860000,96701.3,96701.3,96701.3,96701.3,0.003613,2024-12-22 02:51:00
1734835920000,96701.3,96701.3,96701.3,96701.3,0.0,2024-12-22 02:52:00
1734835980000,96768.0,96768.0,96756.6,96756.6,0.00031149,2024-12-22 02:53:00
1734836040000,96769.8,96769.8,96769.8,96769.8,0.00240427,2024-12-22 02:54:00
1734836100000,96764.5,96764.5,96764.5,96764.5,5.12e-05,2024-12-22 02:55:00
1734836160000,96764.5,96764.5,96764.5,96764.5,0.0,2024-12-22 02:56:00
1734836220000,96707.9,96707.9,96698.9,96698.9,0.0002074,2024-12-22 02:57:00
1734836280000,96648.8,96648.8,96648.8,96648.8,0.03738171,2024-12-22 02:58:00
1734836340000,96648.8,96648.8,96648.8,96648.8,0.0,2024-12-22 02:59:00
1734836400000,96726.6,96726.6,96726.6,96726.6,0.00048371,2024-12-22 03:00:00
1734830520000,97400.6,97400.6,97400.6,97400.6,0.0,2024-12-22 01:22:00
1734830580000,97400.6,97400.6,97400.6,97400.6,0.0,2024-12-22 01:23:00
1734830640000,97389.5,97389.5,97379.7,97379.7,0.00013166,2024-12-22 01:24:00
1734830700000,97379.7,97379.7,97379.7,97379.7,0.0,2024-12-22 01:25:00
1734830760000,97379.7,97379.7,97379.7,97379.7,0.0,2024-12-22 01:26:00
1734830820000,97371.1,97371.1,97371.1,97371.1,0.00044079,2024-12-22 01:27:00
1734830880000,97371.1,97371.1,97371.1,97371.1,0.0,2024-12-22 01:28:00
1734830940000,97330.1,97330.1,97329.8,97329.8,0.00135224,2024-12-22 01:29:00
1734831000000,97325.1,97325.1,97239.2,97239.2,0.01054214,2024-12-22 01:30:00
1734831060000,97239.2,97239.2,97239.2,97239.2,0.0,2024-12-22 01:31:00
1734831120000,97264.3,97278.1,97264.3,97278.1,0.00066791,2024-12-22 01:32:00
1734831180000,97278.1,97278.1,97278.1,97278.1,0.0,2024-12-22 01:33:00
1734831240000,97232.9,97232.9,97116.3,97116.8,1.02867378,2024-12-22 01:34:00
1734831300000,97123.5,97123.5,97055.8,97074.4,0.00735139,2024-12-22 01:35:00
1734831360000,97063.6,97090.0,97041.2,97090.0,0.00531219,2024-12-22 01:36:00
1734831420000,97090.0,97090.0,97090.0,97090.0,0.0,2024-12-22 01:37:00
1734831480000,97090.0,97090.0,97090.0,97090.0,0.0,2024-12-22 01:38:00
1734831540000,97037.6,97037.6,96903.7,96914.8,0.1565922,2024-12-22 01:39:00
1734831600000,96914.8,96914.8,96914.8,96914.8,0.0,2024-12-22 01:40:00
1734831660000,96875.9,96875.9,96875.9,96875.9,7.5e-05,2024-12-22 01:41:00
1734831720000,96749.8,96749.8,96747.9,96747.9,0.00130241,2024-12-22 01:42:00
1734831780000,96747.9,96747.9,96747.9,96747.9,0.0,2024-12-22 01:43:00
1734831840000,96747.9,96747.9,96747.9,96747.9,0.0,2024-12-22 01:44:00
1734831900000,96788.9,96797.2,96784.2,96797.2,0.00723247,2024-12-22 01:45:00
1734831960000,96841.7,96841.7,96841.7,96841.7,0.00460819,2024-12-22 01:46:00
1734832020000,96849.9,96898.4,96849.9,96898.4,0.00201305,2024-12-22 01:47:00
1734832080000,96898.4,96904.1,96898.4,96904.0,0.00328353,2024-12-22 01:48:00
1734832140000,96884.6,96884.6,96853.8,96868.7,0.00405517,2024-12-22 01:49:00
1734832200000,96853.2,96877.4,96853.2,96877.4,0.00199804,2024-12-22 01:50:00
1734832260000,96904.0,96965.0,96904.0,96965.0,0.01912508,2024-12-22 01:51:00
1734832320000,96983.8,97000.3,96983.8,97000.3,0.01344894,2024-12-22 01:52:00
1734832380000,97005.0,97104.7,97005.0,97104.7,0.00863491,2024-12-22 01:53:00
1734832440000,97135.0,97135.0,97135.0,97135.0,7.12e-05,2024-12-22 01:54:00
1734832500000,97098.0,97098.0,97054.5,97077.1,0.0005128,2024-12-22 01:55:00
1734832560000,97116.7,97116.7,97093.9,97093.9,0.00010459,2024-12-22 01:56:00
1734832620000,97112.7,97144.3,97098.8,97098.8,0.00352188,2024-12-22 01:57:00
1734832680000,97098.8,97098.8,97098.8,97098.8,0.0,2024-12-22 01:58:00
1734832740000,97098.8,97098.8,97098.8,97098.8,0.0,2024-12-22 01:59:00
1734832800000,97094.0,97094.0,97093.9,97094.0,0.00098109,2024-12-22 02:00:00
1734832860000,97094.0,97094.0,97094.0,97094.0,0.015,2024-12-22 02:01:00
1734832920000,97094.0,97094.0,97094.0,97094.0,0.0,2024-12-22 02:02:00
1734832980000,97094.0,97094.0,97094.0,97094.0,0.0,2024-12-22 02:03:00
1734833040000,97094.0,97094.0,96989.7,96989.7,0.01881159,2024-12-22 02:04:00
1734833100000,96989.7,96989.7,96989.7,96989.7,0.0,2024-12-22 02:05:00
1734833160000,96921.6,96921.6,96921.6,96921.6,0.00033964,2024-12-22 02:06:00
1734833220000,96933.0,96933.0,96926.5,96926.5,0.0110386,2024-12-22 02:07:00
1734833280000,96926.5,96926.5,96926.5,96926.5,0.0,2024-12-22 02:08:00
1734833340000,96961.0,96961.0,96961.0,96961.0,0.00040664,2024-12-22 02:09:00
1734833400000,96991.4,97094.9,96991.4,97094.9,0.0074045,2024-12-22 02:10:00
1734833460000,97107.7,97107.7,97107.7,97107.7,0.00092767,2024-12-22 02:11:00
1734833520000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:12:00
1734833580000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:13:00
1734833640000,97107.7,97107.7,97107.7,97107.7,0.0,2024-12-22 02:14:00
1734833700000,97121.3,97157.4,97121.3,97157.4,0.00415386,2024-12-22 02:15:00
1734833760000,97157.4,97157.4,97157.4,97157.4,0.0,2024-12-22 02:16:00
1734833820000,97166.2,97166.2,97166.1,97166.1,0.00531844,2024-12-22 02:17:00
1734833880000,97165.6,97165.6,97154.3,97154.3,0.0002348,2024-12-22 02:18:00
1734833940000,97073.1,97073.1,97073.1,97073.1,0.00098399,2024-12-22 02:19:00
1734834000000,97043.3,97043.3,97043.2,97043.2,0.0001224,2024-12-22 02:20:00
1734834060000,96991.6,96991.6,96991.6,96991.6,0.00369188,2024-12-22 02:21:00
1734834120000,96991.6,96991.6,96991.6,96991.6,0.0,2024-12-22 02:22:00
1734834180000,96991.5,96991.5,96928.6,96928.6,0.05824664,2024-12-22 02:23:00
1734834240000,96928.2,96928.2,96846.0,96846.0,0.02079123,2024-12-22 02:24:00
1734834300000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:25:00
1734834360000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:26:00
1734834420000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:27:00
1734834480000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:28:00
1734834540000,96846.0,96846.0,96846.0,96846.0,0.0,2024-12-22 02:29:00
1734834600000,96957.9,96972.2,96957.9,96972.2,0.00020627,2024-12-22 02:30:00
1734834660000,96972.2,96972.2,96972.2,96972.2,0.0,2024-12-22 02:31:00
1734834720000,96944.6,96944.6,96944.6,96944.6,5.12e-05,2024-12-22 02:32:00
1734834780000,96944.6,96944.6,96944.6,96944.6,0.0,2024-12-22 02:33:00
1734834840000,96905.7,96905.7,96878.0,96888.9,0.00168139,2024-12-22 02:34:00
1734834900000,96932.6,96932.6,96842.1,96842.1,0.01547381,2024-12-22 02:35:00
1734834960000,96830.7,96830.7,96803.6,96803.6,0.10899049,2024-12-22 02:36:00
1734835020000,96803.6,96803.6,96803.6,96803.6,0.0,2024-12-22 02:37:00
1734835080000,96773.0,96773.0,96773.0,96773.0,5.12e-05,2024-12-22 02:38:00
1734835140000,96755.3,96755.3,96755.3,96755.3,0.001196,2024-12-22 02:39:00
1734835200000,96755.3,96755.3,96755.3,96755.3,0.0,2024-12-22 02:40:00
1734835260000,96811.5,96811.5,96811.5,96811.5,0.00112996,2024-12-22 02:41:00
1734835320000,96796.8,96796.8,96796.8,96796.8,5.12e-05,2024-12-22 02:42:00
1734835380000,96796.8,96796.8,96796.8,96796.8,0.0,2024-12-22 02:43:00
1734835440000,96789.1,96789.1,96783.9,96783.9,0.00595888,2024-12-22 02:44:00
1734835500000,96783.9,96783.9,96783.9,96783.9,0.0,2024-12-22 02:45:00
1734835560000,96739.8,96739.8,96709.2,96709.2,2.12402794,2024-12-22 02:46:00
1734835620000,96745.5,96745.6,96745.5,96745.6,0.00500695,2024-12-22 02:47:00
1734835680000,96745.6,96745.6,96745.6,96745.6,0.0,2024-12-22 02:48:00
1734835740000,96701.3,96701.3,96701.3,96701.3,0.00943368,2024-12-22 02:49:00
1734835800000,96701.3,96701.3,96701.3,96701.3,0.0,2024-12-22 02:50:00
1734835860000,96701.3,96701.3,96701.3,96701.3,0.003613,2024-12-22 02:51:00
1734835920000,96701.3,96701.3,96701.3,96701.3,0.0,2024-12-22 02:52:00
1734835980000,96768.0,96768.0,96756.6,96756.6,0.00031149,2024-12-22 02:53:00
1734836040000,96769.8,96769.8,96769.8,96769.8,0.00240427,2024-12-22 02:54:00
1734836100000,96764.5,96764.5,96764.5,96764.5,5.12e-05,2024-12-22 02:55:00
1734836160000,96764.5,96764.5,96764.5,96764.5,0.0,2024-12-22 02:56:00
1734836220000,96707.9,96707.9,96698.9,96698.9,0.0002074,2024-12-22 02:57:00
1734836280000,96648.8,96648.8,96648.8,96648.8,0.03738171,2024-12-22 02:58:00
1734836340000,96648.8,96648.8,96648.8,96648.8,0.0,2024-12-22 02:59:00
1734836400000,96726.6,96735.9,96726.6,96735.9,0.16048468,2024-12-22 03:00:00
1734836460000,96735.9,96735.9,96735.9,96735.9,0.0,2024-12-22 03:01:00
1734830880000,97371.1,97371.1,97371.1,97371.1,0.0,2024-12-22 01:28:00
1734830940000,97330.1,97330.1,97329.8,97329.8,0.00135224,2024-12-22 01:29:00
1734831000000,97325.1,97325.1,97239.2,97239.2,0.01054214,2024-12-22 01:30:00
1734831060000,97239.2,97239.2,97239.2,97239.2,0.0,2024-12-22 01:31:00
1734831120000,97264.3,97278.1,97264.3,97278.1,0.00066791,2024-12-22 01:32:00
1734831180000,97278.1,97278.1,97278.1,97278.1,0.0,2024-12-22 01:33:00
1734831240000,97232.9,97232.9,97116.3,97116.8,1.02867378,2024-12-22 01:34:00
1734831300000,97123.5,97123.5,97055.8,97074.4,0.00735139,2024-12-22 01:35:00
1734831360000,97063.6,97090.0,97041.2,97090.0,0.00531219,2024-12-22 01:36:00
1734831420000,97090.0,97090.0,97090.0,97090.0,0.0,2024-12-22 01:37:00
1734831480000,97090.0,97090.0,97090.0,97090.0,0.0,2024-12-22 01:38:00
1734831540000,97037.6,97037.6,96903.7,96914.8,0.1565922,2024-12-22 01:39:00
1734831600000,96914.8,96914.8,96914.8,96914.8,0.0,2024-12-22 01:40:00
1734831660000,96875.9,96875.9,96875.9,96875.9,7.5e-05,2024-12-22 01:41:00
1734831720000,96749.8,96749.8,96747.9,96747.9,0.00130241,2024-12-22 01:42:00
